Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
1,25,7,1,0,1,3,13,1,38,48445.07,30875.53,0
0,4,92,1,2,4,1,13,0,59,97239.72,93045.49,0
0,22,32,1,1,3,4,4,2,27,67052.0,69058.85,0
1,2,53,1,1,1,4,12,2,33,56606.17,27308.21,0
0,31,79,1,1,0,2,12,2,32,74947.21,61533.12,0
0,29,50,1,2,0,5,15,1,26,17688.44,69288.38,0
1,12,64,1,1,2,4,12,0,19,10831.48,73158.82,0
1,2,144,1,1,2,5,14,2,41,66632.43,80109.59,0
1,25,57,1,0,3,3,12,0,47,30666.86,19435.64,0
0,5,21,1,2,2,2,12,3,21,22853.77,78960.41,0
1,19,23,1,2,3,5,19,1,18,91686.98,17073.16,0
1,31,89,1,2,4,1,0,2,64,14805.39,79831.38,0
0,9,87,1,1,4,3,13,3,22,62827.87,31011.98,0
1,4,108,1,0,2,4,10,1,61,3857.49,75290.94,0
0,9,87,1,1,3,3,3,3,36,67482.46,48188.9,0
0,30,133,1,1,2,1,1,2,41,65694.45,13849.67,0
1,24,110,1,0,1,1,7,0,42,88547.64,93895.62,0
0,11,47,1,0,4,4,13,2,66,11612.0,25380.18,0
1,24,66,1,2,3,1,9,1,64,38503.22,14471.29,0
0,10,2,1,2,0,4,5,2,37,40140.03,10501.68,0
0,31,89,1,2,0,1,4,0,41,67813.06,55014.84,0
0,12,78,1,0,1,2,12,3,67,73113.22,6584.81,0
0,29,67,1,0,3,5,17,1,67,61822.38,30999.87,0
0,30,29,1,1,2,3,19,2,52,80978.52,68433.67,0
1,12,64,1,1,4,0,0,0,28,21037.67,9254.85,0
0,12,64,1,2,3,3,10,2,53,55742.46,99284.84,0
1,5,21,1,0,4,5,13,0,19,333.86,79528.92,0
1,17,52,1,1,1,1,2,1,20,33212.62,6330.71,0
0,0,31,1,2,1,3,9,1,31,64396.64,38433.24,0
0,15,77,1,2,1,5,3,0,64,61239.43,75070.02,0
0,28,22,1,2,1,5,18,2,53,18321.03,70863.18,0
1,7,123,1,0,1,2,15,1,70,81347.06,45309.35,0
0,27,99,1,0,0,3,2,2,31,54332.54,26103.33,0
1,26,4,1,2,1,0,7,1,27,11419.22,69837.94,0
1,33,8,1,0,2,4,2,2,69,56158.26,82162.39,0
0,32,98,1,0,1,4,8,2,56,45.67,68514.2,0
0,24,66,1,0,3,3,4,0,62,75712.35,26108.3,0
0,7,26,1,0,4,4,0,0,49,28132.15,22385.59,0
1,6,55,1,2,1,5,13,3,34,78386.58,89434.06,0
1,28,131,1,0,3,1,13,3,31,92544.89,15863.37,0
1,30,6,1,0,4,0,0,2,53,10100.74,81928.67,0
1,17,134,1,0,3,5,2,3,35,33945.24,20884.03,0
1,16,68,1,0,3,2,11,0,23,57277.29,30901.86,1
0,22,32,1,1,3,5,13,0,28,13091.86,97305.46,0
1,16,68,1,2,4,3,13,0,68,44668.47,59005.74,0
0,19,128,1,2,2,2,0,3,20,35999.07,14546.49,0
1,1,139,1,0,3,4,1,0,28,58119.61,58708.93,1
0,17,134,1,1,1,0,18,1,59,43763.18,50987.46,0
0,31,1,1,0,1,1,7,2,30,28226.37,86927.35,0
1,23,12,1,0,2,3,12,2,49,96573.32,70583.42,0
0,31,136,1,1,3,0,11,1,42,85369.47,87911.52,0
1,6,17,1,2,2,3,0,1,40,60922.17,29640.63,0
1,20,62,1,0,3,3,10,1,53,58892.78,58908.51,0
1,33,48,1,2,4,5,13,0,27,55109.0,13614.68,0
1,0,31,1,2,1,1,10,3,64,77467.9,28384.99,0
0,9,106,1,1,4,0,1,3,45,27208.93,10236.65,0
1,24,66,1,1,3,4,13,1,58,85651.93,15231.97,1
0,14,49,1,2,1,2,15,2,40,92323.24,14048.11,0
0,19,51,1,2,0,4,17,3,64,2959.53,75355.37,0
0,17,15,1,1,2,2,10,0,50,77702.41,84329.19,0
0,7,123,1,0,3,1,0,1,52,91370.99,80347.85,0
1,24,66,1,1,3,4,1,2,35,77745.77,8093.94,0
1,15,77,1,1,2,2,2,1,40,67049.22,51624.53,0
0,6,34,1,2,2,2,3,3,50,43043.27,7107.57,0
1,14,11,1,0,2,0,7,3,49,10139.49,47183.87,0
0,16,68,1,2,0,4,13,0,36,71606.42,34239.18,0
1,31,79,1,1,3,5,10,2,66,30989.27,47234.72,0
0,0,109,1,0,3,5,2,2,65,46417.48,68611.84,0
0,16,68,1,2,1,2,8,1,34,48758.29,93323.7,0
1,27,60,1,2,4,5,1,0,52,44432.23,79028.65,0
0,10,14,1,2,3,5,18,2,70,34180.68,37527.87,0
1,7,33,1,0,0,4,18,3,56,33293.59,30537.3,0
1,17,43,1,2,3,5,5,3,57,21163.06,48973.72,0
1,18,111,1,0,2,0,2,1,56,84879.15,7263.52,0
0,31,1,1,0,2,5,19,2,39,12692.97,54248.54,0
0,16,68,1,2,1,1,17,0,36,83595.57,47913.32,0
1,24,83,1,1,1,4,10,2,29,25204.21,39045.02,0
1,29,140,1,0,0,5,12,1,58,49559.96,35108.08,0
0,33,35,1,1,3,2,16,2,19,89240.75,44609.19,0
0,2,126,1,0,4,2,0,3,27,3411.49,50822.92,0
0,27,60,1,0,2,0,6,1,28,85324.27,84091.05,0
1,25,57,1,1,2,3,3,1,43,83915.61,71776.94,0
1,10,2,1,1,2,0,6,3,62,59147.12,82072.56,0
0,11,5,1,2,3,3,17,3,70,20462.21,77351.33,0
1,16,68,1,0,4,5,1,3,35,81830.88,57646.48,0
0,33,122,1,0,4,0,1,0,63,65747.87,49658.84,0
1,29,50,1,1,1,5,0,1,69,34174.09,46675.09,0
1,18,9,1,1,4,1,13,1,24,53281.21,11272.89,0
0,17,54,1,1,2,5,12,1,52,85076.16,57452.36,0
1,21,3,1,0,1,1,0,2,70,56768.16,18188.0,0
1,0,19,1,1,1,2,18,0,57,31524.46,70619.18,0
1,5,21,1,0,0,2,19,2,21,39930.49,69947.97,0
0,21,3,1,1,0,5,16,0,34,16017.88,18029.56,0
0,3,121,1,1,2,3,8,1,36,32818.34,54026.41,0
0,10,2,1,2,3,1,14,0,24,19110.76,66260.33,0
1,10,2,1,1,2,1,18,0,50,30390.03,97480.19,0
1,23,25,1,2,1,0,5,2,40,65825.48,52959.68,0
0,13,28,1,1,4,2,1,0,52,59525.99,95611.14,0
1,2,126,1,2,4,5,1,0,48,42704.74,98539.0,0
0,28,24,1,1,0,1,4,2,47,85625.93,48701.92,0
0,28,131,1,1,0,2,14,0,40,85292.93,82231.15,0
1,32,115,1,1,1,0,8,1,53,80981.91,69428.13,0
1,22,142,1,1,1,2,8,0,37,75464.75,33402.1,0
1,23,12,1,2,0,0,1,3,66,90138.26,38655.39,0
1,2,126,1,1,0,1,6,2,24,64860.78,56188.9,0
1,2,126,1,1,2,4,0,1,19,37469.49,70641.39,0
0,27,99,1,2,1,2,7,1,53,12345.97,83912.88,0
1,20,62,1,2,1,4,17,3,34,96496.54,86879.97,0
0,31,79,1,0,2,5,4,1,31,60699.23,93820.75,0
1,15,127,1,0,2,0,15,2,19,16487.82,42717.77,0
1,21,81,1,1,3,2,2,3,64,29495.89,5309.6,0
1,32,27,1,2,3,1,17,0,46,43048.85,77404.3,0
1,16,68,1,0,4,2,0,3,47,9670.79,58069.26,0
1,12,64,1,1,2,2,9,3,55,42905.91,17782.14,0
0,19,128,1,0,1,5,17,0,52,25970.95,59183.03,0
1,11,21,1,2,2,5,0,0,40,28020.63,46434.69,0
1,29,69,1,2,0,4,18,0,25,29083.65,79058.21,0
0,23,25,1,2,3,0,17,3,20,12904.9,24927.23,0
1,4,13,1,1,1,0,16,1,39,80160.62,10886.4,0
0,30,0,1,2,0,5,8,2,69,2707.89,16505.64,0
0,25,7,1,2,4,1,0,1,18,18866.88,35885.45,0
1,6,112,1,1,0,4,3,0,33,90357.58,63936.2,0
1,8,36,1,0,1,3,18,1,33,96469.01,37829.3,0
0,10,2,1,2,2,2,6,2,60,18094.33,81675.84,0
1,7,26,1,2,2,0,6,0,38,22666.46,80360.9,0
0,33,8,1,2,3,4,9,1,58,36571.91,48269.43,0
0,20,132,1,1,4,2,1,0,54,25615.18,64908.34,0
0,26,133,1,1,4,2,0,2,54,5222.81,6846.59,0
1,23,118,1,0,2,3,9,1,55,11659.09,88412.98,0
1,5,21,1,0,0,4,5,2,64,85311.4,77577.8,0
0,31,1,1,1,1,2,19,0,68,29081.17,37253.75,0
1,29,69,1,2,3,2,5,3,51,11224.27,84611.52,0
0,4,108,1,2,2,5,5,3,39,74472.24,36278.69,0
0,9,137,1,0,2,0,13,1,46,16750.06,7434.18,0
1,5,21,1,2,0,4,14,3,39,72880.61,6168.59,0
1,31,1,1,0,2,0,19,3,65,47305.32,22236.66,0
0,30,6,1,0,0,0,11,3,22,12792.82,92479.91,0
0,23,116,1,0,2,2,15,3,52,60353.87,18374.38,0
1,16,68,1,0,3,5,9,2,43,70124.49,30545.0,0
0,1,138,1,1,4,0,13,2,19,22551.42,26961.12,0
1,3,61,1,0,4,4,1,2,58,20058.56,81785.55,0
0,33,73,1,2,4,2,13,3,64,13870.31,40256.64,1
0,1,101,1,0,3,4,0,1,43,198.9,26185.0,0
1,12,120,1,2,3,5,12,0,61,18154.19,86102.04,0
0,0,31,1,1,1,4,0,0,50,41425.24,34923.2,0
0,3,95,1,0,3,4,2,3,55,21652.48,30967.72,0
0,1,40,1,0,2,1,12,0,65,45710.82,54952.2,0
1,8,141,1,2,4,3,0,0,60,38993.21,52377.51,0
0,23,118,1,1,0,5,11,2,54,13447.58,58652.88,0
0,16,68,1,1,2,2,8,1,55,8866.16,96766.02,0
1,20,62,1,0,0,0,11,3,40,6317.28,20722.49,0
0,4,108,1,1,3,0,7,3,28,73567.79,39894.64,0
0,18,100,1,2,2,3,18,0,60,47538.87,95504.04,1
0,0,109,1,1,0,2,14,3,54,88629.38,77537.19,0
1,27,60,1,0,4,4,1,0,48,49379.58,25191.26,0
1,32,45,1,1,4,2,1,2,41,79722.23,13080.43,1
0,26,75,1,2,2,3,2,0,21,64431.98,70689.35,0
0,14,85,1,1,4,2,13,2,64,82394.65,25681.95,0
0,3,42,1,0,3,2,7,3,53,27442.3,70730.91,0
0,11,47,1,0,2,1,0,2,19,30274.83,57017.33,1
0,28,22,1,0,0,1,14,0,27,36560.33,77312.28,0
1,29,67,1,2,2,1,9,2,18,10172.28,76859.26,0
0,4,13,1,2,1,4,12,3,66,90679.4,27280.75,0
1,21,81,1,1,1,0,13,1,38,26744.38,81177.56,0
1,4,93,1,1,2,4,15,2,31,12352.88,23513.69,0
1,18,91,1,1,1,1,1,3,31,98386.27,53462.56,0
0,7,33,1,1,1,4,14,1,43,26510.04,76559.05,0
1,24,83,1,1,0,3,15,2,46,87548.09,97489.82,0
1,33,8,1,1,4,4,1,1,26,44596.64,87691.94,0
0,9,87,1,0,0,5,2,0,37,86812.58,92004.3,0
0,1,139,1,2,2,5,1,3,61,69802.4,10432.31,0
0,12,84,1,1,2,1,2,0,21,94270.32,78561.15,0
0,32,45,1,0,3,1,11,0,19,32336.08,86014.43,0
0,32,98,1,1,4,4,0,3,29,76188.62,95006.09,1
1,27,99,1,0,4,0,13,2,35,21201.56,25745.75,0
0,12,64,1,1,2,0,12,2,51,29878.32,33561.7,0
1,33,48,1,2,3,0,7,1,51,82883.83,83947.26,1
1,17,134,1,1,3,0,12,3,52,19017.69,38192.82,0
0,33,73,1,1,0,2,18,3,32,22179.89,92061.97,0
1,11,47,1,2,1,4,14,0,28,34347.04,86161.32,0
0,28,82,1,0,4,4,13,2,57,2354.33,61024.19,0
0,11,21,1,2,0,0,4,0,53,66445.46,49308.44,0
0,33,35,1,1,4,5,0,0,21,61519.41,91361.86,0
0,29,67,1,2,1,5,2,3,19,14579.95,31165.36,0
1,25,57,1,2,2,1,12,0,30,60440.67,61986.26,0
0,24,83,1,1,0,1,10,0,32,82259.1,15444.32,0
0,6,34,1,0,4,1,13,1,64,9555.5,33139.47,0
1,32,98,1,1,0,1,3,0,68,94996.34,99146.19,0
0,12,64,1,0,3,2,6,1,33,11.47,42269.96,1
1,21,72,1,2,0,3,4,2,57,75747.66,88621.02,0
1,27,38,1,2,3,5,17,0,41,3790.49,60353.92,0
1,24,143,1,0,3,1,2,3,65,92802.0,37610.88,1
1,20,104,1,2,4,1,1,0,27,3928.16,12027.74,0
0,20,119,1,0,3,4,13,1,22,67490.75,33568.65,0
1,25,80,1,2,0,5,4,0,29,69610.82,51406.74,0
1,13,58,1,0,0,4,15,0,53,41407.71,75949.22,1
1,25,7,1,0,2,3,3,1,25,63310.58,17703.4,0
1,26,133,1,2,1,4,16,1,31,17478.27,82289.15,0
1,17,43,1,2,2,3,12,0,34,92419.4,72337.08,0
1,33,122,1,1,4,5,13,1,67,28504.44,10664.49,0
1,33,73,1,1,2,0,1,1,66,16629.1,96963.35,0
1,25,80,1,1,0,0,11,3,67,14875.49,22737.0,0
0,26,56,1,2,4,5,1,1,40,35588.27,45483.66,0
0,22,90,1,2,2,4,12,2,62,13963.77,95897.97,1
0,1,101,1,1,0,3,19,3,57,19418.52,6986.92,0
1,16,68,1,1,1,3,12,3,24,62238.21,86663.08,0
0,32,45,1,1,2,1,7,0,68,21445.67,28169.01,0
1,27,86,1,1,3,3,17,3,36,21857.35,27552.44,0
1,11,47,1,1,4,0,0,0,57,71286.74,10854.74,0
0,30,0,1,2,1,0,7,2,55,22844.28,68429.15,0
0,10,113,1,0,0,1,0,0,38,33992.99,39200.68,0
0,11,47,1,2,4,5,13,1,30,4311.19,68039.37,0
1,8,102,1,1,1,1,17,2,52,31016.15,76684.03,0
1,18,9,1,1,0,2,10,3,32,86041.6,46001.51,0
0,21,3,1,1,1,5,10,3,18,83019.61,20026.21,1
0,9,87,1,0,2,4,4,3,43,95740.74,19991.02,0
0,25,80,1,2,1,2,8,0,45,57971.07,30064.52,0
0,7,33,1,2,4,2,0,2,30,84512.02,23368.1,0
0,2,126,1,1,3,0,7,2,51,75366.71,37705.67,0
0,10,2,1,0,3,2,14,1,39,94771.75,73882.36,0
0,29,50,1,2,0,2,5,3,68,39127.05,18466.25,0
1,21,20,1,2,0,4,2,2,54,69939.51,99819.27,0
0,24,83,1,0,0,0,4,1,66,78848.51,31317.45,0
0,17,43,1,1,1,4,3,1,50,16005.77,29398.2,0
1,18,91,1,1,0,2,5,3,67,84608.4,66578.65,0
1,11,41,1,2,1,1,17,2,61,53175.94,71290.3,0
1,31,79,1,0,0,3,1,0,32,95971.94,84870.92,0
1,31,89,1,2,3,0,10,1,25,84607.97,47592.1,0
0,13,28,1,0,1,2,7,2,22,90689.9,66423.44,1
0,20,104,1,2,3,2,8,0,23,3439.94,93916.05,0
0,6,112,1,1,4,5,1,3,64,78642.12,98449.99,0
0,24,83,1,2,4,1,0,0,44,77810.79,80428.94,0
1,17,134,1,0,3,1,1,2,58,78997.87,77205.13,0
1,19,51,1,1,3,4,2,1,59,46806.33,48469.63,0
1,27,60,1,2,4,5,13,0,48,55685.63,9790.97,1
1,31,79,1,2,4,5,13,0,33,77765.52,32668.0,0
1,27,99,1,1,2,3,10,0,45,43709.78,56131.6,0
1,2,97,1,0,1,5,8,1,45,96169.97,92313.12,0
1,15,76,1,1,0,0,8,2,53,14571.97,31420.17,0
1,24,110,1,1,3,3,3,0,48,9004.45,25018.59,0
1,9,87,1,2,2,4,4,3,41,35538.35,27917.21,0
0,31,136,1,0,0,1,9,3,47,6223.21,7158.7,0
0,26,133,1,1,1,4,7,2,67,17632.16,52120.72,0
1,1,139,1,0,4,5,0,2,52,94436.12,82241.45,1
1,32,115,1,2,0,2,0,2,28,38316.57,29453.08,0
0,14,94,1,0,0,2,4,2,27,55805.1,11181.46,0
1,21,20,1,1,1,5,13,0,42,97738.85,58253.85,0
1,16,68,1,0,2,2,0,1,61,90967.72,95620.82,0
0,28,117,1,1,1,5,5,2,25,89588.93,80335.94,0
0,21,81,1,1,4,1,0,1,36,17134.84,63784.95,0
0,4,13,1,0,2,0,3,1,34,69702.62,25508.45,0
1,1,101,1,0,2,2,8,0,28,3706.11,89413.76,0
1,32,98,1,2,3,4,4,3,54,73664.33,42619.93,0
0,30,0,1,2,1,4,17,2,58,27052.44,54060.57,0
1,0,31,1,2,3,0,7,0,28,37566.96,28546.21,0
0,15,76,1,1,1,3,9,1,48,10762.38,27956.22,0
0,31,136,1,1,3,4,15,3,35,3869.52,54179.91,0
0,22,142,1,0,1,2,19,1,34,75169.39,9515.01,0
1,10,135,1,1,0,2,17,1,41,67306.26,83538.62,0
0,31,65,1,2,4,0,1,3,60,42809.33,15473.91,0
1,3,30,1,0,4,2,13,2,70,20910.9,17916.21,0
1,21,3,1,0,2,4,4,2,23,65003.29,59325.57,0
1,12,120,1,0,0,0,5,1,32,22614.63,39680.55,0
1,18,9,1,1,2,4,9,0,34,21335.74,19729.91,0
1,17,52,1,1,1,2,16,2,59,31039.88,97643.86,0
1,16,68,1,1,1,1,7,0,67,14734.74,69847.29,0
1,4,93,1,1,2,3,13,2,58,6234.14,84792.68,0
0,7,33,1,1,2,4,18,0,51,76381.34,13213.15,0
1,30,29,1,1,1,5,6,1,21,24123.2,5356.81,0
1,21,81,1,1,4,3,1,3,47,12242.35,44892.59,0
1,6,17,1,2,1,2,3,1,53,83347.27,40228.61,0
0,33,73,1,2,1,1,7,2,20,83968.38,6863.41,0
1,1,138,1,0,4,1,1,0,37,36867.43,40216.81,0
1,24,66,1,0,4,1,1,2,37,3987.13,51067.36,0
1,19,128,1,0,1,1,6,0,45,21925.44,88668.91,0
1,14,49,1,1,2,5,6,1,64,61352.2,30900.53,0
0,16,68,1,0,0,5,11,2,52,5490.89,89828.95,0
0,24,143,1,1,2,3,15,0,22,42003.6,61696.18,0
0,11,21,1,0,1,5,11,3,23,82648.63,75323.71,0
0,18,96,1,1,3,4,10,2,25,6758.43,52431.57,0
1,16,68,1,2,2,1,4,1,19,48348.27,78135.58,0
0,9,137,1,0,2,0,18,1,44,76042.84,8340.45,0
0,21,3,1,0,4,1,0,0,22,82048.0,29846.0,0
1,10,14,1,1,3,2,1,2,69,25412.32,33061.77,0
1,19,63,1,2,4,3,1,0,53,46284.35,82330.14,0
1,14,11,1,1,2,0,9,1,21,25659.03,52229.44,0
0,30,0,1,2,1,2,11,0,43,51485.64,86841.5,0
0,15,130,1,1,1,3,11,2,34,35671.28,35110.2,0
0,2,97,1,1,4,1,1,0,29,51854.57,70513.32,0
0,9,88,1,1,2,1,3,3,43,49149.73,21441.31,0
1,24,143,1,2,2,1,11,3,47,22551.66,13455.08,0
1,9,106,1,1,3,5,0,1,43,70570.8,43460.73,0
1,22,90,1,0,4,2,0,3,22,25163.71,97736.54,0
1,3,95,1,1,2,2,6,0,49,3641.81,60088.2,0
0,7,33,1,2,2,2,10,1,68,9755.47,13768.46,0
1,15,127,1,2,3,4,13,1,19,22941.34,34139.26,0
1,2,144,1,2,2,0,11,2,68,45642.87,50883.44,0
0,19,23,1,2,1,3,13,0,38,90581.68,50127.88,0
0,29,140,1,2,3,3,2,2,43,85065.7,7277.08,0
0,15,70,1,2,0,5,16,0,26,95768.02,65284.28,0
1,19,23,1,1,3,0,8,1,35,46089.79,68195.73,0
1,33,122,1,0,3,1,14,1,37,51002.58,51415.07,1
1,30,133,1,2,4,5,0,0,57,43066.03,24877.12,1
0,15,77,1,0,0,4,11,3,58,4525.92,52258.78,0
0,24,143,1,0,0,5,12,2,43,7933.2,48613.25,0
0,15,70,1,0,2,2,8,0,54,76432.24,91594.52,0
1,12,120,1,0,2,1,6,2,49,43035.03,11250.58,0
0,3,30,1,0,2,2,12,0,37,48071.15,40100.67,0
0,8,102,1,1,0,5,12,1,33,75586.2,56018.65,1
1,22,142,1,2,4,4,1,3,20,64891.17,55445.71,0
0,21,20,1,0,4,5,1,2,47,47600.14,32578.3,0
0,18,9,1,1,4,0,0,2,35,73714.82,48162.48,0
1,22,90,1,1,4,3,13,3,39,25547.0,56240.87,0
1,17,43,1,0,3,3,8,2,67,70690.42,37608.68,0
1,32,27,1,1,2,4,19,1,31,83792.93,31628.63,0
1,29,103,1,1,4,4,1,3,42,64833.15,82753.76,1
1,30,133,1,1,1,0,0,0,41,24958.46,93075.05,0
0,24,110,1,0,1,2,12,3,24,75883.83,77285.56,0
1,15,77,1,2,0,5,6,0,30,34829.52,35760.06,0
1,11,5,1,0,4,5,13,2,61,12580.13,45332.69,0
0,12,84,1,2,4,5,1,0,46,64012.11,99450.33,0
