Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
1,1,138,2,1,2,1,18,3,35,18091.92,57283.47,0
1,9,87,2,1,1,4,12,0,38,92828.01,84402.22,0
0,25,21,2,0,2,5,4,2,39,49875.51,75235.75,0
1,12,64,2,1,3,2,14,0,67,27929.4,22760.62,0
0,27,60,2,2,2,4,15,3,34,89365.45,85361.47,0
1,4,92,2,2,4,1,0,0,19,58720.86,90901.75,0
0,8,102,2,2,1,4,15,0,40,71340.61,53299.2,0
0,27,60,2,2,1,0,14,0,25,88523.52,33869.88,0
0,20,119,2,1,4,4,0,3,34,35802.4,18789.68,0
1,19,51,2,0,3,5,3,3,29,15989.16,40634.23,0
0,2,144,2,1,2,0,7,1,61,51268.17,47607.99,0
0,17,52,2,1,2,3,3,3,57,38621.97,28106.58,0
0,0,19,2,1,1,2,3,0,69,89088.28,62115.59,0
1,11,21,2,2,2,2,6,1,28,59991.41,61784.42,0
1,18,9,2,2,0,3,7,3,20,78417.05,87237.1,0
0,5,21,2,2,2,4,14,3,46,60679.43,84054.88,0
1,15,70,2,2,4,2,0,1,64,11300.46,41914.82,1
1,29,140,2,0,0,2,9,2,21,16603.46,49385.79,0
1,0,31,2,2,2,2,18,2,32,48723.47,55421.02,0
0,14,94,2,2,0,4,1,1,25,44250.54,87702.84,0
1,29,67,2,2,1,1,19,1,33,66062.62,5853.16,0
1,12,64,2,0,2,4,2,1,28,96663.02,39636.75,0
0,21,81,2,0,2,5,7,0,45,18010.35,55625.19,0
0,14,94,2,0,0,2,12,1,50,8501.75,13734.98,0
1,32,98,2,0,1,3,8,1,70,59944.18,93025.18,0
1,32,98,2,0,3,5,14,3,69,66946.29,11292.25,0
1,14,49,2,0,2,0,18,2,18,27587.95,85317.8,0
1,5,21,2,2,4,2,13,3,44,88773.88,99096.3,0
1,11,5,2,2,2,3,0,2,28,77065.12,56585.85,0
0,3,30,2,2,3,0,6,1,51,7239.33,24331.32,0
0,11,37,2,2,1,1,0,3,45,85667.17,99074.19,0
1,17,52,2,0,4,0,13,0,47,21422.03,68201.76,0
1,14,85,2,1,1,4,11,1,27,69780.74,92736.08,0
1,10,2,2,2,3,2,15,1,19,16553.82,50029.45,0
1,18,96,2,1,2,4,16,2,70,46638.56,82800.23,0
0,22,90,2,2,4,0,1,2,20,87277.57,12100.66,0
0,32,98,2,1,3,4,12,0,40,46505.24,27493.69,0
1,32,27,2,2,4,4,0,0,55,55807.46,64775.19,0
1,12,64,2,1,3,2,15,1,70,41613.18,82662.18,0
0,1,40,2,2,4,1,0,1,35,65921.37,76917.3,0
1,4,92,2,2,1,2,5,3,58,27105.63,62356.07,0
0,2,144,2,1,3,1,13,2,47,22151.08,27193.07,0
0,5,21,2,1,1,5,15,2,36,77667.28,66762.88,0
0,26,56,2,2,1,3,13,3,24,70611.63,59682.18,0
0,6,112,2,2,0,3,14,1,60,59136.68,25541.49,0
1,23,25,2,0,0,0,12,1,53,69067.82,63157.06,0
1,4,92,2,0,2,3,15,1,56,16544.37,83103.62,0
0,13,114,2,0,1,2,3,3,61,55681.49,26304.91,0
0,1,139,2,1,1,2,17,0,53,15272.18,45081.43,0
1,12,64,2,1,4,2,13,0,28,82350.16,34772.87,0
0,13,18,2,2,1,1,15,1,50,71938.21,71620.83,0
0,33,73,2,0,0,3,19,3,46,25184.72,42825.24,0
1,28,117,2,1,4,5,13,2,57,11391.9,83996.74,0
0,30,0,2,0,0,1,12,2,21,75342.02,21226.87,0
0,26,56,2,0,3,0,0,0,48,90624.32,32800.05,0
1,4,13,2,1,3,3,13,3,63,90486.75,23653.91,0
1,18,100,2,0,2,5,13,1,69,96407.65,92566.32,0
0,26,133,2,2,2,4,16,3,48,45711.56,65761.91,0
0,24,66,2,2,4,0,13,3,68,42112.37,99332.07,0
0,28,22,2,1,3,3,5,0,27,6100.41,10956.03,0
0,24,83,2,0,1,5,18,0,33,21167.83,75888.74,0
1,22,142,2,1,1,1,3,1,66,7791.94,77390.13,0
1,33,122,2,2,3,4,7,2,54,18876.9,62940.04,0
0,5,21,2,0,1,0,12,2,25,56436.56,18681.7,0
0,31,136,2,0,3,5,8,3,47,85438.92,41336.79,0
0,19,128,2,1,3,3,6,3,34,308.56,28710.17,0
1,26,56,2,2,2,1,13,3,21,29535.55,11971.77,0
1,22,142,2,2,3,0,5,1,50,92512.12,54739.37,0
0,8,36,2,0,0,3,1,1,60,3347.95,69776.6,0
0,25,21,2,0,0,5,13,0,36,98297.91,87988.97,0
1,32,45,2,0,4,4,1,1,40,75463.11,68663.52,0
1,19,51,2,2,2,3,0,2,31,69408.06,45749.05,0
1,20,132,2,2,1,4,14,1,48,59719.15,77882.24,0
0,26,56,2,2,1,2,0,3,40,97234.68,56638.09,0
0,19,63,2,2,2,3,16,2,37,5832.48,9911.64,1
1,7,33,2,2,1,2,2,3,47,84522.96,12076.26,0
0,13,18,2,0,2,3,11,2,52,31785.19,28497.82,0
0,33,48,2,2,3,2,1,1,26,77115.37,11200.21,0
1,23,16,2,2,1,0,11,0,31,41539.36,73761.43,0
0,25,7,2,1,0,4,3,1,46,51384.58,89344.92,0
0,32,115,2,2,3,2,9,3,62,12077.46,46309.12,0
1,33,8,2,1,1,5,7,0,48,64474.9,32586.2,0
0,11,5,2,0,4,2,1,0,69,26864.87,33998.24,0
1,28,22,2,1,0,0,13,2,67,67745.48,84650.14,0
1,29,140,2,2,4,5,1,0,51,11965.41,88289.03,0
0,16,68,2,1,2,5,19,0,25,10329.01,95591.32,1
1,23,118,2,0,1,0,5,2,64,52679.15,36728.53,0
1,21,20,2,1,2,5,18,1,41,79121.91,96909.4,0
1,28,131,2,1,0,3,17,1,30,88729.2,78808.76,0
0,11,21,2,0,1,5,7,1,29,71569.58,28240.88,0
1,14,10,2,1,4,2,1,3,48,12990.66,84693.34,0
0,15,77,2,0,0,2,12,1,59,63002.0,7295.46,0
0,12,84,2,2,3,4,12,3,61,12593.19,25621.53,0
1,17,52,2,2,3,3,19,1,60,63499.94,22834.29,0
0,31,89,2,1,3,5,2,0,30,65002.99,84071.03,0
0,9,106,2,0,3,3,0,3,35,79050.73,78004.27,0
1,30,29,2,0,1,2,7,2,50,83138.52,51319.38,0
1,33,122,2,1,1,5,9,1,63,73321.91,70776.01,0
1,21,81,2,1,4,1,0,3,57,49379.25,85486.84,0
1,19,63,2,1,4,2,1,0,43,5358.58,12646.29,0
1,28,22,2,2,2,0,19,2,31,1582.48,36799.2,0
1,3,121,2,0,1,2,16,2,60,82523.1,80645.15,0
0,11,41,2,0,0,0,4,3,67,17359.09,36805.83,0
0,23,12,2,2,2,0,6,0,62,50737.23,18371.27,0
0,22,71,2,0,3,0,9,0,57,21411.01,28396.72,1
0,6,55,2,0,2,0,6,3,57,31296.04,58606.13,0
1,7,33,2,1,1,4,12,0,22,26645.65,71194.12,0
0,15,70,2,1,1,2,8,3,45,74344.43,30558.83,0
0,28,22,2,1,3,2,12,2,29,49669.69,17297.62,0
0,28,82,2,0,0,1,17,0,47,40992.74,7360.56,0
1,11,21,2,1,4,3,13,3,33,4340.86,25388.93,0
1,23,16,2,1,4,5,13,3,28,495.54,28703.0,0
0,24,143,2,0,3,4,12,3,68,25621.46,13317.18,0
1,24,83,2,1,0,4,9,0,70,72032.92,61502.33,0
1,17,52,2,2,0,4,7,0,48,6890.32,9932.13,0
1,19,51,2,2,0,0,11,3,56,47042.6,21606.78,0
0,31,89,2,2,3,0,15,0,22,17327.7,90852.93,1
1,11,21,2,2,1,1,1,0,19,57986.52,15267.96,0
1,19,63,2,1,2,3,8,2,21,89064.47,82703.78,0
0,25,57,2,1,1,2,19,3,32,20773.13,76435.59,0
1,3,121,2,2,4,4,1,2,48,50394.57,47661.29,0
0,22,71,2,2,4,4,0,3,18,44014.21,61540.57,0
1,22,90,2,1,0,4,11,0,28,89429.42,39977.74,0
1,8,105,2,1,4,3,13,3,19,3393.21,46702.25,0
1,24,83,2,2,0,0,11,1,43,1178.51,6429.22,0
0,9,137,2,1,1,2,16,1,40,23189.37,23231.58,0
0,30,133,2,2,3,5,0,3,51,92031.56,81355.34,0
0,14,10,2,1,3,2,0,0,55,79388.4,58991.54,0
1,29,103,2,1,4,3,1,1,61,42128.52,29518.08,1
1,1,138,2,0,3,4,8,0,60,16949.84,44263.73,0
1,19,23,2,0,1,1,11,0,39,11763.45,71369.85,0
0,3,121,2,0,4,5,13,3,62,22816.93,21634.64,0
0,17,15,2,1,2,5,19,1,68,39418.81,35738.43,0
0,29,50,2,1,0,3,15,3,70,1031.54,7085.71,0
0,24,110,2,0,0,0,2,2,63,62361.95,16401.18,1
0,11,47,2,0,2,0,9,2,36,48829.65,22430.32,0
1,24,110,2,0,0,5,17,3,18,74510.59,83805.55,0
1,5,21,2,2,1,1,13,3,39,54704.16,60966.94,0
1,24,110,2,2,2,0,1,2,47,7856.38,63026.45,0
0,32,27,2,0,0,1,10,0,33,8826.61,18693.54,0
1,22,32,2,2,3,4,0,0,60,65857.31,87678.67,0
1,21,72,2,2,4,0,1,0,46,21408.12,98666.5,0
0,26,59,2,0,3,2,6,3,29,82291.1,70528.78,0
0,28,24,2,0,0,0,2,0,32,43154.36,10370.78,0
1,15,70,2,1,1,3,2,2,26,75914.24,20517.07,0
1,26,4,2,0,2,3,12,3,48,15686.14,49313.01,0
0,6,34,2,0,4,1,0,3,65,30059.78,13502.94,0
0,26,59,2,2,3,1,7,1,31,86001.01,13461.97,0
0,22,71,2,2,1,3,13,0,38,60565.99,66297.4,0
0,24,143,2,1,2,4,1,3,38,11045.93,87652.4,0
0,20,104,2,0,4,2,1,0,56,9929.24,63663.64,1
0,24,83,2,2,1,0,3,1,62,1174.33,32109.63,0
0,11,47,2,2,4,2,0,3,67,33853.53,75654.44,0
0,8,141,2,0,1,2,7,2,26,3720.35,76491.13,0
1,31,65,2,1,0,5,10,3,63,49738.62,53954.22,0
0,0,109,2,0,0,2,12,0,49,71026.09,86575.73,0
1,1,40,2,0,0,2,17,1,27,50813.22,22351.68,0
1,11,41,2,0,4,2,13,1,39,60447.72,7572.38,0
1,28,82,2,1,0,1,15,0,63,83791.41,74576.64,0
1,17,54,2,2,4,2,0,3,48,84929.2,27048.26,1
0,25,107,2,0,4,1,1,0,61,2651.88,37916.68,0
1,0,19,2,2,2,1,11,1,36,67452.42,43255.27,0
0,0,109,2,1,2,3,7,1,59,94869.43,21571.84,0
1,27,60,2,2,3,5,19,1,43,81878.31,56850.53,0
0,18,96,2,2,4,1,0,3,41,31634.97,36918.46,0
0,7,26,2,2,4,1,13,0,30,69931.17,39628.76,0
1,17,52,2,0,4,3,1,3,66,34557.24,28597.97,0
0,24,83,2,0,1,5,8,2,25,16319.18,93797.36,0
1,29,69,2,0,3,2,15,0,44,6911.47,23435.89,0
0,4,13,2,2,1,0,15,2,57,9775.4,18259.74,0
1,0,19,2,1,1,2,3,1,19,34556.29,7443.96,0
0,28,22,2,2,3,3,19,1,60,6070.29,95535.7,0
1,17,43,2,0,3,2,14,1,34,69591.15,52055.14,0
1,19,23,2,0,1,5,9,0,49,18028.92,70787.89,0
0,17,15,2,2,0,0,17,0,34,51398.12,77067.58,0
0,9,88,2,0,4,0,1,2,57,79595.0,76401.25,0
0,21,20,2,2,0,2,1,1,39,27203.58,57832.68,0
1,5,21,2,0,1,0,13,3,70,88957.36,99677.28,0
1,15,127,2,0,2,0,8,2,42,29250.4,30508.0,0
0,32,98,2,1,4,2,13,1,52,19284.27,49954.69,0
1,1,129,2,0,3,3,15,2,52,3190.1,72893.5,0
1,29,140,2,1,0,2,5,1,35,41844.69,20894.24,0
1,17,15,2,2,4,1,1,2,64,70912.09,22849.73,0
0,5,21,2,2,3,5,12,1,37,50501.89,88917.36,0
1,14,94,2,2,3,1,19,3,18,19751.67,52854.75,0
1,19,128,2,1,1,5,13,1,26,64793.65,16525.63,0
0,8,124,2,1,4,1,0,1,25,59650.68,52208.42,0
0,2,97,2,1,0,1,3,3,21,12415.84,63896.49,0
0,29,103,2,2,3,1,11,3,63,64637.91,45404.72,0
0,15,77,2,0,4,4,13,1,64,76945.04,73197.19,0
0,13,58,2,0,2,1,17,2,45,53565.48,62246.94,0
1,20,132,2,0,0,3,9,3,22,57374.84,6500.15,0
0,0,19,2,2,1,2,14,3,51,33481.1,68892.37,0
0,6,34,2,0,0,4,16,2,65,26716.6,13762.85,0
0,6,112,2,2,3,3,2,3,47,28515.92,74664.0,0
0,19,51,2,2,1,1,3,0,27,5507.65,39139.79,0
1,29,103,2,1,3,4,19,1,60,94049.66,68677.1,0
1,5,21,2,1,0,0,4,3,41,20127.9,73584.14,0
1,6,112,2,2,2,1,0,0,33,75145.87,25178.64,0
0,29,50,2,0,4,2,1,0,66,38335.9,97400.83,0
0,18,9,2,0,2,5,18,3,40,46026.54,77626.55,0
0,15,70,2,1,4,0,0,0,52,22181.21,11678.89,0
0,13,28,2,2,2,2,3,1,45,36472.74,96618.01,0
1,4,108,2,1,1,0,1,0,32,30623.31,15112.57,0
0,12,120,2,2,3,2,6,3,27,79049.15,42414.12,0
1,13,58,2,1,3,5,14,1,44,98663.19,68990.57,0
1,19,51,2,1,2,5,12,3,47,81392.21,47923.92,0
0,21,20,2,2,2,0,14,1,31,29298.71,62253.76,0
0,11,5,2,2,1,3,13,0,57,19225.95,76544.29,0
0,14,11,2,0,1,1,12,0,68,15169.29,38782.81,0
1,19,63,2,2,2,4,1,2,55,12820.84,54120.96,0
1,12,84,2,1,4,4,1,3,26,13706.8,84228.5,0
1,20,119,2,1,4,0,0,3,59,80865.64,34084.78,0
1,19,128,2,0,0,3,9,2,53,10581.9,21147.14,0
0,15,76,2,1,2,5,19,1,38,48202.62,19835.89,0
1,10,135,2,2,3,2,14,2,64,14725.73,68289.9,0
0,21,72,2,1,3,2,6,1,29,87963.89,7742.94,0
0,12,120,2,2,3,1,16,3,34,52.3,29877.24,0
0,17,15,2,0,2,5,1,3,65,27895.15,61893.31,0
0,9,106,2,0,0,0,0,3,33,75212.33,60013.89,0
0,9,106,2,2,1,3,11,3,26,73956.26,28317.41,0
0,27,86,2,2,2,1,1,2,18,15959.15,48444.39,1
0,19,128,2,0,1,1,3,2,70,141.61,91386.27,0
1,33,48,2,2,4,0,0,1,32,65113.63,39761.07,0
0,6,55,2,2,1,3,5,2,50,53388.89,92042.49,0
1,9,137,2,2,4,0,0,0,58,7426.34,38955.49,0
1,5,21,2,1,0,2,12,2,60,16372.66,50406.41,0
1,15,130,2,0,4,5,0,0,40,26624.42,54061.94,0
1,2,144,2,1,4,3,0,2,30,16597.01,93828.84,0
1,12,64,2,2,3,0,14,0,42,25668.33,98964.7,0
0,22,142,2,1,0,4,10,3,28,70171.76,18797.64,0
0,10,113,2,0,3,0,0,0,26,71891.23,99746.35,0
1,24,83,2,1,1,5,5,3,28,72157.07,89493.71,0
0,29,50,2,1,4,0,0,3,57,13865.52,60543.85,0
0,6,34,2,1,0,4,10,2,31,4251.57,5619.34,0
1,14,85,2,2,1,3,9,2,65,32659.37,41721.06,0
1,19,63,2,2,0,4,19,1,48,16073.65,16595.58,0
0,1,40,2,2,4,0,13,2,41,74694.78,79810.06,0
0,12,78,2,0,0,3,18,2,67,30671.65,83965.11,0
0,8,124,2,1,2,3,18,1,70,9344.83,14593.88,0
0,14,11,2,0,3,3,17,3,33,43436.8,85179.89,0
1,24,66,2,2,3,5,1,0,37,29626.88,60201.36,0
1,8,105,2,2,3,3,17,3,31,27218.18,44420.98,0
0,20,62,2,1,4,3,1,0,47,76068.14,41876.02,0
1,25,80,2,1,1,3,17,2,54,84093.98,60099.15,0
0,14,10,2,1,0,4,2,0,60,45268.0,66239.78,0
0,31,65,2,2,0,4,18,0,47,32293.43,13744.53,0
1,4,39,2,2,1,4,17,2,37,36905.71,15230.24,0
1,19,63,2,2,0,4,14,1,27,39346.82,94700.47,0
1,33,8,2,0,0,0,10,0,60,30452.94,59723.92,0
0,33,35,2,1,1,3,8,0,63,66560.03,67277.0,0
1,6,17,2,0,0,3,5,1,63,59960.21,63212.59,0
1,16,68,2,0,4,3,0,3,34,35614.34,19701.3,1
0,6,112,2,2,2,2,14,0,35,39271.12,17902.13,0
1,1,138,2,0,1,5,3,3,68,51471.43,7180.46,0
1,23,16,2,0,2,1,4,1,22,44383.99,20471.13,0
1,33,8,2,1,3,2,4,3,56,31094.61,32922.0,0
1,19,51,2,0,1,2,2,3,40,92502.75,12477.15,0
1,22,90,2,1,0,1,1,3,61,69434.57,24450.8,0
1,18,100,2,0,0,0,7,2,53,71518.68,88024.65,1
0,24,110,2,0,3,1,15,1,65,61327.24,36511.17,0
0,26,59,2,2,3,1,13,3,28,86119.96,72993.88,0
0,4,92,2,2,1,2,14,2,47,91157.59,39875.91,0
1,29,67,2,2,4,4,0,0,26,62173.54,27671.02,0
0,31,1,2,1,2,0,11,2,52,64235.34,51892.12,0
1,0,19,2,2,3,1,10,0,63,61062.43,31071.94,0
0,24,83,2,0,1,1,15,3,46,81265.75,36571.59,0
1,19,63,2,0,2,0,11,3,22,78600.2,27554.45,0
1,2,126,2,1,1,1,18,0,24,63385.05,26833.21,0
1,18,9,2,2,0,3,12,1,61,28602.88,9714.93,0
1,7,26,2,2,4,1,0,3,22,76227.81,11222.85,0
0,30,0,2,0,2,4,12,2,38,42829.23,66737.81,1
0,8,36,2,1,0,2,0,1,44,64066.19,77062.02,0
1,3,61,2,1,1,1,15,3,61,10487.5,29907.49,0
0,22,71,2,2,3,0,13,1,47,62919.41,49619.89,0
1,10,113,2,1,2,4,7,3,54,65266.26,14702.83,0
0,12,64,2,2,2,0,5,3,40,63711.52,33114.83,0
0,5,21,2,1,1,4,13,2,58,55163.8,49966.61,0
0,27,99,2,1,1,0,10,2,48,45939.54,36247.71,0
1,5,21,2,2,0,1,14,3,48,39388.59,27063.69,0
0,18,100,2,1,3,5,12,2,68,81277.04,13038.8,0
0,5,21,2,2,1,2,11,3,48,48286.72,44107.14,0
0,5,21,2,0,1,4,2,2,37,55709.61,59023.8,0
1,1,129,2,0,2,3,11,0,30,7467.88,96201.14,0
0,7,123,2,0,1,4,14,0,34,31069.13,21933.1,0
0,23,25,2,0,0,5,8,2,68,43554.85,36799.23,0
1,10,14,2,1,4,1,0,2,39,18226.35,49573.08,0
1,32,27,2,0,3,5,17,0,64,26021.04,29579.89,0
1,27,86,2,1,0,3,14,1,38,90906.45,21388.53,0
1,12,64,2,1,3,1,2,0,68,1796.76,87401.85,0
1,31,136,2,1,3,2,10,0,68,28512.18,92263.16,0
1,2,53,2,1,1,0,7,3,51,88171.56,81665.47,0
1,6,112,2,0,3,5,14,1,68,96474.59,25972.96,0
1,0,19,2,1,4,3,1,0,23,45159.93,74909.74,0
0,1,101,2,0,4,4,0,0,28,41718.73,46968.29,0
1,18,111,2,0,2,1,15,1,30,46368.4,9760.35,0
0,17,134,2,0,3,0,10,3,20,4003.99,79479.53,0
0,23,118,2,0,3,0,4,1,32,45494.32,11387.3,0
0,19,128,2,1,0,1,13,2,41,76998.7,94142.16,0
1,31,79,2,2,1,1,0,3,29,89565.65,28275.38,0
1,17,54,2,2,0,2,16,2,49,69352.98,68955.16,0
0,33,8,2,2,4,3,1,1,68,55051.7,16731.33,0
1,5,21,2,2,0,3,1,1,28,89650.17,90689.25,0
0,15,77,2,1,4,0,13,3,23,79873.29,98380.7,0
0,23,16,2,0,0,1,15,3,33,59271.14,49662.88,0
1,24,110,2,1,1,2,8,1,68,68955.22,5011.9,0
0,28,24,2,2,0,3,1,2,33,84647.96,61442.31,0
1,15,130,2,0,0,3,16,2,63,90196.9,98477.1,0
1,22,32,2,1,2,0,17,3,40,88597.04,28150.78,0
0,13,18,2,2,1,3,9,3,30,21455.7,57853.74,0
0,11,41,2,0,1,0,4,2,22,92491.39,35865.07,0
0,15,76,2,0,1,4,16,2,26,17072.02,98065.07,0
1,23,116,2,0,1,3,11,1,29,93381.86,64017.36,0
0,11,47,2,0,4,1,1,2,29,74559.76,48629.99,0
0,20,104,2,2,1,3,16,2,48,85247.74,51120.05,0
0,6,34,2,0,2,2,11,0,55,73605.83,35430.3,0
1,16,68,2,2,2,3,8,0,69,22366.23,92494.52,0
1,33,48,2,2,1,5,7,0,46,25883.79,51443.36,0
1,19,23,2,1,3,1,6,2,57,30991.44,66128.95,0
0,32,98,2,2,2,1,19,1,68,57857.83,60579.3,0
0,29,50,2,0,3,0,19,3,59,43572.5,5163.49,0
0,28,22,2,0,0,5,1,1,38,70674.02,99169.51,0
0,13,58,2,0,1,3,13,3,69,17582.24,15786.58,0
0,4,92,2,1,3,5,12,3,58,48583.66,42401.23,0
1,30,6,2,0,2,4,8,2,27,36397.99,87750.07,0
1,28,82,2,1,2,5,8,1,65,29544.03,36028.2,0
0,9,88,2,2,4,4,0,0,44,63795.33,62454.32,0
1,26,75,2,0,1,4,8,2,61,30383.74,65372.28,0
0,4,13,2,2,2,2,18,0,19,91646.33,88390.57,0
0,2,53,2,2,2,2,12,2,69,35645.3,40358.19,0
1,8,102,2,0,4,3,1,2,32,71721.29,49021.34,0
0,29,67,2,0,3,0,4,3,40,41502.71,77491.2,0
1,23,16,2,1,3,1,13,0,51,23014.65,38712.25,0
0,17,134,2,1,3,4,11,2,43,61461.41,18093.67,0
